0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:10 +0100] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:12 +0100] "GET /login HTTP/1.1" 200 12485
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:13 +0100] "GET /css/base.min.css HTTP/1.1" 200 641442
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/scripts-init/charts/apex-series.js HTTP/1.1" 200 9410
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/scripts-init/demo.js HTTP/1.1" 200 2737
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/vendors/charts/apex-charts.js HTTP/1.1" 200 1207016
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/scripts-init/app.js HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/vendors/charts/charts-sparklines.js HTTP/1.1" 200 43250
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/scripts-init/charts/apex-charts.js HTTP/1.1" 200 54869
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/vendors/form-components/daterangepicker.js HTTP/1.1" 200 63827
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/scripts-init/charts/charts-sparklines.js HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/scripts-init/form-components/clipboard.js HTTP/1.1" 200 101
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/scripts-init/charts/chartsjs-utils.js HTTP/1.1" 200 3506
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/scripts-init/form-components/input-select.js HTTP/1.1" 200 506
0:0:0:0:0:0:0:1 - - [03/Jan/2021:09:02:15 +0100] "GET /js/scripts-init/form-components/datepicker.js HTTP/1.1" 200 2450
